age,duration,campaign,job,marital,education,default,housing,loan,contact,month,day_of_week,poutcome,y
53,65,2,3,1,6,0,1,0,0,7,2,1,0
30,104,1,0,1,6,0,1,0,0,1,2,1,0
31,176,3,1,1,2,0,1,0,0,0,2,1,0
55,49,1,9,0,6,0,1,0,0,3,2,1,0
32,467,1,0,2,6,0,1,0,1,6,0,1,0
54,127,2,4,0,6,0,1,0,0,6,4,2,0
55,208,1,1,1,0,0,1,0,0,3,2,1,0
33,36,5,1,1,3,0,0,0,1,6,3,1,0
45,197,2,0,0,6,0,1,0,0,6,1,1,0
55,147,1,5,1,0,0,1,0,1,5,1,1,0
41,130,4,2,1,6,0,0,0,1,6,4,1,0
51,50,3,9,0,5,0,0,1,0,1,0,1,0
34,103,1,1,2,3,0,0,0,0,6,4,1,0
42,70,3,9,1,3,0,0,0,0,1,1,1,0
50,106,3,1,1,3,0,1,0,1,6,0,1,0
26,550,3,0,2,3,0,1,0,0,3,2,1,1
32,322,1,9,2,6,0,1,0,0,1,4,1,0
55,69,5,1,1,3,0,1,0,0,1,2,1,0
35,251,1,9,1,5,0,1,0,0,0,4,1,0
46,529,3,6,1,2,0,0,0,1,6,1,1,0
33,116,2,2,1,6,0,1,0,0,3,1,1,0
26,313,5,0,2,3,0,0,0,0,3,3,1,0
29,251,2,9,2,5,0,0,1,1,9,2,2,0
35,550,1,0,2,3,0,1,1,0,3,4,1,1
31,295,1,0,2,6,0,0,0,0,1,4,1,0
48,396,1,0,1,6,0,1,0,1,6,4,1,0
47,461,1,1,1,6,0,1,0,1,6,2,1,0
55,223,2,5,1,0,0,1,0,0,0,4,1,1
49,36,1,4,0,6,0,1,0,1,1,1,1,0
40,97,5,0,0,6,0,0,0,1,3,4,1,0
39,316,1,9,0,5,0,1,0,0,1,1,1,0
31,102,4,0,1,6,0,1,0,1,6,2,1,0
30,210,3,9,0,5,0,1,0,0,1,3,1,0
35,64,1,1,1,1,0,1,1,1,4,1,1,0
31,380,1,1,2,0,0,1,1,0,3,2,1,0
33,365,2,6,2,6,0,0,0,1,6,2,1,0
35,550,3,1,2,6,0,0,0,1,6,2,1,0
39,514,1,0,2,6,0,1,0,0,7,4,1,0
34,103,1,0,1,3,0,1,0,0,1,2,1,0
32,144,2,0,2,6,0,1,1,1,6,0,1,0
28,67,2,0,2,6,0,1,0,0,3,0,1,0
43,97,5,9,2,5,0,0,0,0,3,3,1,0
43,531,3,0,1,6,0,1,0,0,1,3,1,1
39,159,1,6,1,0,0,0,0,0,7,4,0,0
47,550,1,0,2,6,0,1,1,1,6,2,1,0
49,90,1,9,1,6,0,0,0,0,1,3,1,0
43,550,3,10,1,3,0,1,0,0,3,1,1,0
55,121,2,3,1,0,0,0,0,0,3,3,1,0
28,131,4,0,2,3,0,1,0,0,5,2,1,0
49,383,3,1,1,1,0,0,0,0,1,1,1,0
30,158,1,0,1,6,0,1,0,0,6,0,0,0
39,407,2,1,1,2,0,0,0,0,0,0,1,0
55,192,1,9,1,6,0,1,0,0,5,1,2,1
43,327,5,0,1,3,0,0,0,0,3,3,1,0
33,550,4,7,1,0,0,1,0,1,4,4,1,0
26,154,1,0,1,6,0,1,0,0,5,1,1,1
36,155,2,9,1,5,0,1,0,1,6,3,1,0
26,351,2,4,2,6,0,0,0,0,9,0,1,0
29,40,5,6,1,2,0,1,0,1,6,0,1,0
31,39,1,1,1,0,0,1,0,0,0,2,0,0
32,463,3,1,1,0,0,0,0,0,6,3,1,0
26,198,1,7,2,3,0,1,1,1,6,2,1,0
55,326,5,7,1,1,0,1,0,0,3,3,1,0
35,43,1,0,1,3,0,1,0,0,6,4,1,0
26,59,3,1,1,1,0,1,0,0,3,2,1,0
35,131,1,9,1,6,0,0,0,1,4,1,1,0
36,221,5,4,0,6,0,0,0,1,4,2,1,0
34,80,5,4,1,3,0,1,0,1,1,1,1,0
55,87,5,5,1,6,0,1,1,0,3,4,1,0
40,121,1,2,0,6,0,0,0,0,7,1,1,0
30,180,1,9,1,6,0,0,1,0,7,2,0,0
48,80,1,0,2,6,0,0,0,1,6,1,1,0
33,144,2,9,1,2,0,1,0,0,0,2,1,0
46,60,2,1,1,0,0,1,1,0,7,2,1,0
42,332,2,2,1,3,0,0,0,0,1,0,1,0
34,51,1,6,1,4,0,1,0,0,7,2,1,0
41,36,5,1,1,2,0,1,0,0,6,1,1,0
51,550,1,1,1,0,0,0,1,1,4,3,1,1
31,85,2,6,2,3,0,0,1,0,3,3,1,0
45,550,2,2,1,6,0,1,0,1,6,3,1,1
39,129,3,1,1,2,0,0,0,0,6,4,1,0
40,88,2,4,0,6,0,1,0,1,4,1,1,0
36,253,3,1,1,2,0,0,0,0,6,3,0,0
45,350,4,9,1,5,0,1,0,1,6,3,1,0
40,145,2,2,1,6,0,1,0,0,1,1,1,0
26,150,2,1,1,2,0,1,0,0,3,4,1,0
34,177,2,0,2,6,0,0,0,0,1,1,1,0
35,181,5,0,1,6,0,0,0,0,1,4,1,0
55,119,2,5,0,3,0,1,0,0,6,1,1,0
55,139,2,5,0,2,0,0,1,1,6,4,1,0
35,114,1,1,1,2,0,1,0,0,0,2,1,0
45,236,1,7,2,2,0,0,1,0,3,1,1,0
37,221,2,4,0,6,0,1,0,0,6,3,0,0
37,108,1,2,1,6,0,1,0,0,4,3,1,0
50,452,2,0,0,2,0,0,0,0,3,0,1,0
31,90,3,1,1,2,0,1,0,1,6,2,1,0
30,72,5,4,1,6,0,0,0,0,7,4,1,0
26,468,5,7,2,3,0,1,0,1,4,1,1,0
32,69,2,9,1,5,0,1,1,0,1,1,1,0
40,134,1,0,1,3,0,1,0,0,7,3,1,0
55,36,5,5,1,3,0,0,1,0,7,2,1,0
28,156,1,1,2,2,0,0,0,0,6,2,1,0
55,261,1,5,1,0,0,1,0,0,3,2,2,0
26,252,3,8,2,6,0,1,0,1,5,0,0,0
30,550,3,9,1,5,0,1,1,0,3,1,1,0
27,144,2,7,2,3,0,0,0,1,6,0,1,0
26,550,5,9,2,3,0,1,1,0,3,1,1,1
31,197,1,0,1,3,0,1,0,0,3,2,1,0
27,550,4,0,1,6,0,0,0,0,3,4,1,0
55,472,1,2,1,6,0,1,0,0,0,2,1,0
38,414,2,6,2,6,0,0,0,1,6,1,1,1
32,125,3,0,2,6,0,0,0,1,7,4,1,0
54,550,5,0,1,5,0,0,0,1,6,1,1,0
39,123,3,1,1,6,0,1,0,0,3,4,1,0
49,133,5,1,1,1,0,0,0,0,1,1,1,0
28,152,1,2,1,6,0,0,0,1,6,4,1,0
30,78,2,9,2,6,0,0,0,0,7,2,1,0
50,291,2,7,0,3,0,0,0,1,4,3,1,0
55,318,1,5,1,5,0,0,0,0,7,1,1,0
38,550,3,0,0,6,0,1,0,0,7,2,1,1
43,111,1,0,1,3,0,0,1,0,3,1,1,0
27,550,5,1,2,2,0,0,0,0,3,1,1,0
26,550,3,0,2,3,0,1,0,1,3,1,1,0
37,131,1,0,1,6,0,1,0,0,1,3,1,0
36,101,1,6,1,6,0,1,0,0,5,0,1,0
38,550,2,0,1,3,0,0,0,0,3,2,2,1
55,185,2,5,1,5,0,1,0,0,8,1,1,0
45,478,5,0,1,6,0,1,0,0,3,1,1,0
45,39,1,2,1,2,0,1,0,1,6,0,1,0
40,125,2,2,1,2,0,1,0,0,0,2,1,0
55,93,2,0,2,6,0,1,0,0,9,0,1,0
43,212,1,0,2,3,0,1,0,0,9,0,1,1
50,133,1,10,1,5,0,1,0,0,1,0,1,0
52,185,2,4,0,6,0,0,0,0,7,0,1,0
51,208,2,1,1,6,0,0,0,1,6,0,1,0
29,255,5,0,2,2,0,0,0,1,6,3,1,0
55,362,1,9,1,2,0,0,0,1,4,1,1,0
30,36,1,1,2,2,0,0,0,0,7,4,1,0
30,73,2,9,2,5,0,0,0,0,1,0,1,0
55,223,2,5,0,3,0,1,0,1,6,2,1,0
39,36,3,6,1,6,0,1,1,1,4,1,1,0
43,204,2,4,1,6,0,0,0,0,1,4,1,0
44,211,2,0,0,3,0,1,1,0,6,0,1,0
43,53,1,7,2,3,0,0,1,0,7,0,1,0
51,81,1,9,0,3,0,1,0,0,7,1,1,0
28,386,4,0,1,3,0,0,1,0,6,2,1,0
31,77,3,0,2,6,0,1,0,0,1,4,1,0
31,317,1,0,2,6,0,1,0,0,1,1,1,0
26,126,3,1,2,1,0,1,0,0,3,3,1,0
29,550,3,9,2,3,0,0,0,0,1,4,1,1
44,96,1,2,1,6,0,1,1,0,7,2,1,0
41,214,3,0,1,6,0,1,0,0,1,3,1,0
32,87,5,9,2,5,0,1,0,0,1,1,1,0
48,183,4,0,2,6,0,0,0,0,1,2,1,0
55,68,2,5,1,0,0,1,0,0,1,1,1,0
35,36,5,10,1,6,0,0,0,1,6,2,1,0
32,81,2,0,2,6,0,0,0,1,6,4,1,0
36,258,2,9,1,5,0,1,0,0,6,2,1,0
50,45,1,0,2,2,0,1,0,1,7,2,1,0
51,36,2,1,1,0,0,1,1,1,4,0,1,0
42,245,2,0,2,6,0,1,0,0,1,1,1,0
28,176,1,10,1,6,0,0,0,0,6,4,1,0
36,36,2,1,2,5,0,0,0,0,0,1,0,0
51,470,2,0,0,6,0,0,0,0,3,1,1,0
43,92,1,10,1,0,0,0,0,1,6,2,1,0
26,550,1,8,2,2,0,1,0,0,1,3,1,1
55,406,1,5,1,0,0,1,0,0,7,4,0,1
52,139,2,0,1,3,0,1,0,0,7,0,0,0
49,234,5,7,1,3,0,1,0,0,1,1,1,0
27,392,1,1,1,2,0,0,0,1,6,4,1,0
44,263,3,1,1,0,0,0,0,1,4,0,1,0
52,149,1,1,1,2,0,1,0,1,6,2,1,0
34,55,1,0,2,6,0,1,0,0,1,1,1,0
26,203,1,8,2,2,0,1,0,0,6,3,0,0
37,172,2,1,1,2,0,1,0,1,4,0,1,0
45,50,1,7,1,2,0,0,0,0,3,2,1,0
28,479,2,7,1,3,0,0,1,0,4,4,2,1
37,285,2,7,1,3,0,1,0,0,6,4,1,0
30,512,1,9,2,5,0,1,0,0,6,2,1,0
31,234,3,1,1,2,0,0,1,1,6,4,1,0
33,419,5,1,1,0,0,0,0,0,7,4,1,0
55,247,2,5,0,3,0,1,0,0,0,2,0,0
34,136,1,7,1,3,0,1,0,0,4,3,0,0
40,243,1,10,0,3,0,0,1,1,4,2,1,0
55,36,3,1,1,1,0,1,1,1,3,2,1,0
33,128,2,7,2,3,0,1,0,0,5,0,2,0
42,378,1,1,1,0,0,0,0,0,3,1,1,0
40,550,2,3,1,1,0,1,0,0,0,0,1,1
33,113,2,0,1,3,0,0,0,0,0,2,0,0
36,36,3,9,1,2,0,1,1,0,0,1,1,0
54,250,1,7,2,1,0,1,0,0,6,0,1,0
34,156,1,9,2,6,0,1,0,0,1,1,1,0
29,425,2,7,2,3,0,1,0,1,6,1,1,0
36,73,5,9,1,3,0,1,0,1,4,4,1,0
40,201,3,4,0,6,0,1,1,1,6,0,1,0
32,164,3,4,2,6,0,1,1,0,7,0,1,0
36,155,1,0,0,6,0,1,0,1,6,2,1,0
34,36,5,0,1,6,0,1,0,1,4,0,1,0
29,207,1,0,2,3,0,1,0,1,7,1,2,0
38,86,4,3,1,2,0,0,0,1,4,0,1,0
42,290,3,7,1,1,0,0,0,0,7,2,1,0
39,550,1,4,1,6,0,1,0,0,6,0,1,1
37,215,1,2,1,6,0,1,0,1,7,1,1,0
38,95,3,6,0,2,0,1,0,1,6,3,1,0
26,178,2,0,2,3,0,0,0,0,0,0,1,0
31,61,1,7,2,3,0,1,0,1,1,4,1,0
26,550,1,4,2,6,0,1,0,0,6,2,1,1
37,70,1,0,1,5,0,1,1,0,1,1,1,0
55,223,5,5,1,3,0,1,1,0,1,4,1,0
26,251,1,7,2,3,0,0,0,0,8,1,0,0
46,66,4,7,1,2,0,1,1,0,1,4,1,0
30,550,5,9,2,6,0,0,1,0,1,0,1,0
44,65,1,1,2,3,0,0,1,1,6,1,1,0
29,320,2,7,2,3,0,0,0,0,3,0,1,0
46,268,3,1,1,2,0,0,1,0,1,1,1,0
38,386,2,9,2,5,0,1,0,0,9,2,2,1
45,508,1,0,0,6,0,0,0,0,3,0,1,0
36,450,1,4,1,6,0,0,0,0,0,1,0,0
51,58,1,9,1,5,0,0,1,0,1,2,1,0
34,328,1,0,1,0,0,1,0,0,0,2,1,1
26,280,5,8,2,6,0,0,1,1,4,2,0,1
55,108,2,5,1,6,0,0,0,0,6,4,1,1
53,248,2,10,1,2,0,1,0,0,7,4,1,0
43,157,1,1,1,2,0,0,0,0,6,0,1,0
26,120,5,0,1,3,0,0,0,1,4,0,1,0
36,320,1,0,2,3,0,1,0,0,1,3,1,0
46,180,4,1,2,1,0,0,0,0,3,1,1,0
34,111,3,4,1,6,0,1,0,1,4,2,1,0
30,176,3,9,2,3,0,1,0,1,1,1,1,0
31,235,1,3,1,0,0,0,0,0,1,2,1,0
36,114,1,6,1,3,0,1,0,0,1,1,1,0
49,271,1,1,1,2,0,1,0,0,7,0,1,0
36,45,5,0,1,6,0,1,0,0,1,2,1,0
38,97,1,0,1,3,0,1,0,1,8,0,1,1
29,314,5,5,2,0,0,0,0,0,3,1,1,0
33,119,3,0,0,6,0,1,0,1,7,2,1,0
31,42,5,1,2,3,0,0,0,0,3,1,1,0
36,38,1,9,1,5,0,0,0,1,4,2,1,0
39,120,1,1,1,2,0,1,1,0,0,4,0,0
33,255,2,0,1,6,0,0,1,0,3,3,1,0
34,359,5,0,1,3,0,0,0,0,3,4,1,1
40,55,1,0,1,6,0,1,0,0,1,1,0,0
43,160,2,1,1,1,0,1,0,0,0,0,1,0
55,356,3,5,1,0,0,1,0,0,1,3,2,1
55,535,2,5,0,5,0,1,0,1,6,3,1,0
26,550,3,0,2,5,0,0,0,0,6,0,1,0
26,257,4,7,2,3,0,0,0,0,3,1,1,0
40,228,2,1,1,2,0,1,0,1,3,2,1,0
55,222,1,6,1,6,0,1,0,0,0,1,0,0
55,323,1,5,1,3,0,1,0,0,8,4,1,0
52,164,1,9,1,5,0,1,1,1,8,1,1,0
36,215,5,9,1,5,0,1,0,0,1,0,1,0
48,337,1,1,1,1,0,0,1,0,3,3,1,0
51,280,1,0,1,3,0,0,0,1,6,3,1,0
55,92,1,1,1,2,0,1,0,0,8,3,0,0
37,332,1,1,2,3,0,0,0,1,6,4,1,0
37,339,2,1,0,2,0,0,0,1,4,4,1,0
43,73,5,0,2,6,0,1,0,0,3,1,1,0
28,137,1,9,1,2,0,1,0,0,0,2,1,0
47,550,2,4,1,0,0,1,0,1,6,3,1,0
36,49,1,1,1,2,0,0,1,0,6,0,1,0
55,63,2,1,1,2,0,0,0,0,7,3,1,0
53,79,2,0,1,6,0,1,0,0,1,4,1,0
34,46,3,0,2,6,0,1,1,0,6,0,1,0
26,192,1,8,2,6,0,0,0,0,1,3,0,0
35,195,4,0,2,3,0,1,0,1,6,4,1,0
37,36,2,0,2,6,0,0,0,1,3,4,1,0
40,73,1,0,1,6,0,0,0,0,1,3,1,0
44,73,3,1,1,3,0,1,0,1,6,1,1,0
40,141,3,9,2,6,0,0,0,0,7,1,1,0
47,550,2,0,1,6,0,1,0,0,1,2,1,1
36,239,1,1,2,2,0,1,0,0,6,0,1,0
30,172,2,7,1,2,0,0,1,1,3,2,1,0
33,73,3,8,1,3,0,0,1,0,3,4,1,0
28,53,5,1,2,2,0,0,0,0,3,0,1,0
53,550,2,4,1,2,0,1,1,0,3,0,1,1
28,112,2,0,1,6,0,1,0,0,3,0,1,0
55,278,2,5,1,3,0,1,0,1,6,2,1,0
44,36,5,10,1,6,0,0,1,1,6,1,1,0
55,207,1,5,1,3,0,0,0,0,8,4,2,1
30,361,1,1,1,2,0,1,0,1,4,0,1,0
55,208,1,0,0,6,0,1,0,1,6,3,1,0
53,126,5,4,0,6,0,1,1,0,0,2,1,0
39,83,2,9,1,5,0,0,0,1,4,3,1,0
50,152,4,0,1,6,0,1,0,1,6,0,1,0
30,159,2,1,1,3,0,1,0,0,3,0,1,0
30,162,1,0,2,6,0,0,0,0,0,1,1,0
55,135,5,9,1,2,0,0,0,1,6,0,1,0
48,180,3,1,1,0,0,0,1,0,1,2,1,0
27,550,4,0,2,5,0,1,0,0,3,3,1,1
33,234,1,4,2,2,0,1,0,0,3,2,1,0
43,51,4,4,1,6,0,1,0,0,7,3,1,0
55,381,3,3,1,0,0,1,0,1,3,2,1,0
38,335,5,0,2,6,0,0,0,1,6,2,1,0
55,550,1,0,1,3,0,0,0,0,6,4,0,0
28,94,2,1,1,0,0,0,0,0,3,2,1,0
30,550,1,9,0,5,0,0,1,0,3,4,1,1
28,200,1,1,1,2,0,1,0,1,4,4,1,0
55,250,1,7,1,0,0,1,0,1,4,0,1,0
55,199,1,7,0,1,0,1,0,0,7,3,1,0
42,88,2,9,1,5,0,0,0,0,1,4,1,0
38,90,1,3,1,6,0,1,0,0,6,4,1,0
29,550,2,1,2,3,0,1,1,1,6,2,1,0
37,218,1,9,1,3,0,1,0,1,4,2,1,0
35,36,5,9,1,5,0,1,0,1,4,2,1,0
36,159,2,0,2,6,0,1,0,0,1,1,1,0
44,550,4,6,2,5,0,1,0,0,6,1,1,1
46,130,1,3,1,3,0,1,0,1,1,1,1,0
29,184,2,1,1,3,0,1,1,1,6,4,1,0
55,152,3,5,0,6,0,1,0,1,4,0,1,0
43,221,2,0,1,5,0,0,1,1,6,3,1,0
31,124,2,0,2,6,0,1,0,0,0,4,1,0
52,303,2,4,1,6,0,0,0,1,4,0,1,0
34,110,1,9,1,2,0,0,0,0,0,1,1,0
38,113,5,1,1,3,0,0,0,1,4,2,1,0
30,222,2,0,2,6,0,1,0,0,7,0,1,0
34,137,5,1,2,3,0,1,0,1,4,3,1,0
47,53,1,9,1,5,0,1,0,0,0,0,1,0
49,550,3,0,1,6,0,0,0,0,3,1,1,0
41,75,1,1,1,2,0,0,0,0,1,2,0,0
26,84,5,0,1,6,0,1,1,0,3,4,1,0
39,106,3,1,0,2,0,0,0,1,6,0,1,0
47,72,3,5,2,1,0,1,0,0,3,1,1,0
34,104,3,2,1,6,0,1,0,0,0,0,1,1
30,44,1,1,1,3,0,1,0,0,3,4,1,0
55,129,5,0,1,3,0,0,0,1,6,0,1,0
55,119,1,1,1,0,0,0,1,1,6,0,1,0
29,366,3,1,1,2,0,0,0,0,6,4,0,1
37,140,5,9,1,5,0,0,0,0,1,2,1,0
46,251,1,0,1,3,0,1,0,0,1,4,1,0
53,404,2,4,0,6,0,0,0,0,9,3,2,1
44,468,2,3,1,6,0,0,1,0,3,3,1,0
34,73,2,0,1,6,0,0,1,0,6,1,1,0
37,305,1,0,1,3,0,0,0,1,3,3,1,0
51,36,5,4,1,6,0,0,0,1,4,4,1,0
52,550,1,0,0,6,0,1,0,0,7,3,0,0
26,38,1,0,2,3,0,1,0,0,6,4,0,0
33,75,3,1,1,1,0,1,0,0,3,2,1,0
37,414,5,0,2,6,0,1,0,0,6,3,1,0
53,251,2,2,1,0,0,1,0,1,8,3,1,0
30,36,5,9,2,6,0,1,0,0,1,2,1,0
26,308,2,0,2,6,0,1,0,0,5,2,0,1
31,242,3,7,0,3,0,1,1,0,1,3,1,0
31,231,5,9,0,5,0,0,0,0,1,1,1,0
36,189,1,0,1,6,0,1,0,0,7,0,1,0
34,224,4,9,2,5,0,1,0,0,3,1,1,0
28,117,2,7,1,3,0,0,0,0,3,0,1,0
35,98,4,0,1,6,0,1,0,0,3,3,1,0
26,531,3,1,1,2,0,1,1,0,6,2,1,0
45,334,2,1,1,0,0,1,0,1,6,3,1,0
54,550,1,0,1,6,0,0,0,1,6,0,1,0
26,105,4,6,2,6,0,0,0,0,4,0,0,0
50,90,1,1,1,2,0,1,0,1,3,2,1,0
26,550,5,1,2,2,0,1,1,1,3,2,1,0
55,52,5,7,2,3,0,0,1,0,3,4,1,0
53,205,2,1,1,0,0,0,0,0,7,0,1,0
43,325,2,1,1,0,0,1,0,0,6,3,1,0
48,99,3,9,1,2,0,0,0,0,9,3,0,0
43,132,5,1,1,3,0,1,1,0,3,0,1,0
36,427,2,1,1,1,0,0,0,0,0,0,0,0
55,473,1,9,1,3,0,0,0,1,4,4,1,0
55,61,2,4,1,0,0,1,0,0,3,3,1,0
33,116,1,6,1,2,0,0,0,0,1,0,1,0
50,550,2,9,1,6,0,1,0,0,1,1,1,1
29,550,1,9,2,6,0,1,0,1,6,3,1,1
55,550,1,0,1,6,0,0,0,0,7,0,1,1
33,56,2,9,1,5,0,1,0,0,1,0,1,0
30,71,1,9,1,6,0,1,0,1,4,1,1,0
45,73,4,0,1,2,0,0,0,1,4,1,1,0
55,550,1,0,1,6,0,0,0,0,7,3,2,1
50,125,5,9,2,3,0,0,0,1,3,2,1,0
26,239,2,1,2,2,0,1,0,0,6,1,1,0
35,550,1,0,2,6,0,1,0,0,1,2,1,0
42,128,1,4,1,6,0,1,1,0,7,1,1,0
49,146,5,9,1,2,0,1,0,1,6,1,1,0
46,158,1,0,1,6,0,1,0,1,6,3,1,0
30,200,1,7,1,6,0,1,0,1,4,3,1,0
34,550,3,1,1,1,0,0,1,1,4,1,1,0
54,62,1,5,0,5,0,0,0,0,7,1,1,0
55,125,1,5,1,0,0,1,0,1,4,2,1,0
28,126,1,8,2,6,0,1,0,0,6,0,1,0
42,75,2,0,1,6,0,1,0,0,7,2,2,0
31,81,3,9,0,3,0,1,0,0,1,1,1,0
31,550,2,7,2,1,0,1,0,0,6,4,1,1
30,550,2,9,1,5,0,1,0,0,3,0,1,0
55,106,1,0,1,0,0,1,0,0,1,1,1,0
39,247,1,1,0,2,0,1,0,0,6,0,1,0
55,109,2,4,1,6,0,1,0,0,6,0,2,0
41,137,1,1,1,1,0,1,1,1,7,3,1,0
31,74,1,4,2,3,0,0,0,0,7,3,1,0
47,550,5,1,1,6,0,0,0,1,1,2,1,1
40,418,1,1,2,3,0,0,0,0,6,3,1,0
34,110,2,9,2,5,0,1,0,0,1,3,1,0
32,97,1,0,2,6,0,0,0,0,3,1,1,0
30,114,2,1,1,2,0,0,1,1,6,2,1,0
38,111,1,0,1,6,0,0,0,0,1,0,1,0
55,253,1,5,2,6,0,0,0,0,7,2,0,1
35,51,5,0,0,6,0,0,0,1,4,3,1,0
44,73,3,1,1,6,0,0,0,1,6,3,1,0
51,36,5,7,1,3,0,0,1,0,1,3,1,0
33,272,2,0,1,6,0,1,0,0,9,2,1,1
54,138,2,1,0,0,0,0,0,1,6,2,1,0
52,134,2,1,0,3,0,0,0,1,4,4,1,0
49,236,4,1,2,0,0,0,0,1,6,2,1,0
26,173,5,8,2,6,0,1,1,0,3,2,0,0
40,456,1,7,1,3,0,1,0,0,0,0,0,0
40,181,2,2,1,6,0,0,0,0,6,1,1,0
38,98,1,0,2,2,0,0,0,1,4,3,1,0
29,185,4,9,2,5,0,0,0,0,1,4,1,0
37,57,2,4,1,6,0,0,0,1,6,4,1,0
41,385,1,7,1,2,0,1,0,1,4,2,1,0
26,36,3,0,2,2,0,1,0,0,6,2,0,0
55,116,5,9,2,5,0,1,0,0,7,3,1,0
38,110,3,1,1,1,0,1,0,1,6,0,1,0
34,245,1,10,2,6,0,1,0,0,6,2,1,0
34,228,5,0,1,3,0,1,0,0,1,3,1,0
38,166,1,7,2,3,0,0,0,0,3,3,1,0
55,550,2,5,1,6,0,1,1,0,1,2,1,0
31,368,2,0,2,6,0,1,1,0,3,3,1,0
30,252,1,0,2,6,0,0,0,0,3,2,2,1
34,113,2,1,1,2,0,1,0,0,3,1,1,0
54,99,1,9,1,5,0,0,0,0,1,3,1,0
37,150,5,0,2,6,0,0,0,0,3,3,1,0
40,262,2,0,0,3,0,1,0,0,1,2,0,0
34,285,5,1,1,0,0,0,0,0,3,4,1,0
27,429,2,0,2,6,0,1,0,0,1,4,1,1
48,550,1,1,1,6,0,1,1,0,1,4,1,1
33,226,1,9,1,5,0,1,0,0,3,2,1,0
31,36,5,0,2,6,0,1,0,0,1,4,1,0
55,210,1,9,1,5,0,1,1,1,6,0,1,0
55,80,2,5,1,6,0,0,0,0,1,0,1,0
28,262,1,7,1,3,0,0,0,0,3,3,1,0
45,237,1,0,1,6,0,0,0,0,1,1,1,0
27,296,1,0,2,3,0,1,0,0,6,4,1,0
46,88,1,2,1,5,0,0,0,1,4,1,1,0
26,176,2,8,2,3,0,0,0,0,6,3,0,0
45,230,5,1,1,2,0,0,0,1,4,4,1,0
47,271,1,9,1,2,0,1,0,1,6,3,1,0
34,75,5,1,1,1,0,0,0,1,4,1,1,0
51,550,4,0,1,3,0,1,1,0,6,0,1,1
55,358,2,0,1,6,0,1,0,0,1,3,1,0
39,206,2,1,1,0,0,0,0,1,6,2,1,0
45,204,2,1,2,2,0,0,1,0,8,3,0,1
31,109,1,1,1,2,0,0,0,1,6,0,1,0
55,265,5,5,0,3,0,1,1,0,6,2,0,0
48,200,1,0,1,6,0,1,1,0,0,2,2,1
26,76,2,0,2,3,0,0,0,0,4,0,0,0
48,121,3,0,0,6,0,1,0,0,3,4,1,0
37,62,1,9,0,5,0,1,0,0,0,2,0,0
38,186,1,0,2,6,0,1,0,1,6,0,1,0
44,550,1,0,1,1,0,1,0,0,6,1,0,1
32,120,1,0,2,3,0,1,1,0,0,4,1,0
41,318,2,6,2,6,0,1,0,1,6,4,1,0
55,68,2,5,1,1,0,0,0,0,1,1,1,0
35,521,1,1,0,2,0,0,0,1,6,3,1,0
26,102,5,1,1,2,0,1,0,1,4,1,1,0
55,242,3,4,1,0,0,1,0,1,6,0,1,0
42,78,1,4,0,6,0,0,0,0,8,2,1,0
50,213,1,9,1,6,0,1,0,0,1,0,1,0
33,143,1,0,1,3,0,0,0,1,6,4,1,0
55,550,4,5,1,0,0,0,0,0,1,4,1,0
35,36,4,7,1,2,0,1,0,1,0,1,0,0
35,58,1,1,1,2,0,0,1,1,6,4,1,0
28,343,3,7,1,2,0,1,0,0,6,2,1,0
49,106,2,7,1,0,0,0,0,0,7,2,0,0
45,173,1,6,0,6,0,1,1,1,4,1,1,0
37,123,5,0,1,3,0,0,0,0,6,0,1,0
54,188,1,5,0,0,0,1,0,0,3,3,1,0
30,36,5,0,1,3,0,1,0,0,6,3,1,0
55,348,1,0,1,5,0,1,0,0,1,0,1,0
35,165,1,2,1,2,0,0,1,1,6,2,1,0
40,241,2,2,1,3,0,0,1,1,6,0,1,0
33,291,1,0,2,6,0,0,0,0,7,2,1,0
55,248,1,4,1,6,0,0,0,0,6,1,0,0
28,453,1,8,2,6,0,1,0,0,1,4,0,0
32,186,1,0,2,6,0,1,0,1,4,2,1,0
26,36,2,10,2,6,0,0,1,1,8,1,1,0
29,73,3,0,2,6,0,0,0,1,4,1,1,0
41,302,1,1,1,0,0,1,0,0,6,0,1,0
37,296,1,9,1,5,0,1,0,1,4,3,1,0
29,221,5,6,2,6,0,0,0,1,4,1,1,0
53,403,4,1,1,5,0,0,0,0,6,4,1,0
42,550,3,4,1,3,0,0,0,0,1,4,1,0
39,197,5,9,1,5,0,0,0,1,6,0,1,0
29,116,2,0,1,6,0,1,0,0,2,1,0,0
55,135,5,5,0,0,0,1,0,1,6,3,1,0
33,550,2,0,1,3,0,1,0,1,6,3,1,0
41,160,2,1,0,1,0,1,0,1,6,0,1,0
29,68,1,1,2,2,0,0,0,0,6,4,1,0
55,199,4,9,1,5,0,0,0,0,1,0,1,0
47,137,3,7,1,5,0,1,0,0,6,4,1,0
39,67,3,0,1,6,0,0,0,0,3,2,1,0
53,181,5,1,1,2,0,0,0,1,6,3,1,0
46,93,1,0,0,6,0,0,0,1,6,4,1,0
34,376,2,9,1,5,0,1,1,1,9,3,1,1
50,36,5,1,1,2,0,1,1,0,7,0,1,0
38,129,4,2,1,2,0,0,1,1,3,0,1,0
30,509,2,6,1,2,0,1,0,1,6,0,1,0
